index,SLICES,POSCAR,formula,energy_per_atom_IAP,energy_per_atom_sym_IAP,space_group_number_IAP,dissimilarity,energy_above_hull_IAP,band_gap_alignn,space_group_number_PBE,energy_above_hull_PBE,energy_per_atom_PBE,dir_gap,indir_gap
536761,Ca K Bi K 2 1 o o o 2 1 + o o 3 0 - o - 1 0 o - - 3 2 - o o 1 0 - o o 3 2 o - - 3 2 o - o 1 0 o - o 2 0 o - o 3 1 o o - 1 0 o o - 3 1 o - o 2 0 o o - 3 1 - o o 1 0 - - o 3 0 - - - 3 0 - - o 1 0 o o - 2 1 o o + 2 1 o + o 3 2 - o - 2 0 o o o 2 0 o o o 3 0 - o - 3 2 o - - 3 2 - - o 3 1 o o o,temp\n   1.00000000000000     \n     8.8137080745615624   -2.7030551568632055    0.0015064114560629\n     8.8137080745615624    2.7030551568632055    0.0015064114560629\n     7.9839269852364652    0.0000000000000000    4.6092156999130474\n   K    Ca   Bi\n     2     1     1\nDirect\n  0.4625281599981274  0.4625281599981274  0.4625281599981274\n  0.2689610631069174  0.2689610631069174  0.2689610631069174\n  0.0313996461600613  0.0313996461600613  0.0313996461600613\n  0.6914568361828143  0.6914568361828143  0.6914568361828143\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Ca1Bi1,-2.474240779876709,-2.544520060221354,160,0.9169136480576995,0.0018710940286461586,0.17302832007408142,160,0.17346,-2.37293
288529,K Bi Cd K 2 1 o o - 0 2 - o o 0 2 o - - 2 3 o + o 2 3 o o o 2 1 o o o 1 3 + + o 2 1 o - o 0 3 o o - 1 3 + o o 0 3 - o o 1 3 o + + 0 3 o o o 0 1 - - o 0 1 - - - 2 3 o o + 1 3 + o + 0 1 - - o 1 3 o o + 0 1 o - - 2 1 o o - 0 3 o - o 0 2 - o - 1 3 + o o 0 2 - o - 0 2 o - o 2 3 o + o 0 2 - - o,temp\n   1.00000000000000     \n    -2.4612992645002927    2.9627547896853277    5.3822077274196580\n     2.4612992645002927   -2.9627547896853277    5.3822077274196580\n     2.4612992645002936    2.9627547896853277   -5.3822077274196580\n   K    Cd   Bi\n     2     1     1\nDirect\n  0.4985799419136366  0.9985799419136437  0.5000000000000000\n  0.2054331945135834  0.2054331945135834 -0.0000000000000000\n  0.9310647072483149  0.4310647072483150  0.5000000000000000\n  0.7708075880322667  0.7708075880322667  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd1Bi1,-2.1044905185699463,-2.1050801277160645,44,0.9029542509116281,0.0,0.14515265822410583,44,0.06174,-1.97825
698321,K K Sb Cd 1 2 o o + 3 0 - o - 1 0 o o o 1 2 + o + 3 1 - - - 1 2 o + + 3 1 - o - 2 0 - o o 2 0 o - o 3 2 o - o 2 0 o o - 3 2 o o o 1 0 o + o 3 2 - o o 3 0 o - - 3 1 o - - 2 0 o - o 2 0 o o - 3 1 - - o 3 0 o o - 2 0 - o o 1 0 o o o 1 0 + o o 3 1 - - o 3 2 o o - 3 2 o o o 1 2 + + o 3 1 - - -,temp\n   1.00000000000000     \n     5.8926447183343234   -2.7865423286204107   -0.0242057818580407\n     5.8926447183343234    2.7865423286204107   -0.0242057818580406\n     4.5940259721145802    0.0000000000000000    4.6242395280866138\n   K    Cd   Sb\n     2     1     1\nDirect\n  0.9260717796500595  0.9260717796500595  0.9260717796500595\n  0.7098360146036314  0.7098360146036314  0.7098360146036314\n  0.4814014028163279  0.4814014028163279  0.4814014028163279\n  0.1512450813668760  0.1512450813668760  0.1512450813668760\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd1Sb1,-2.2665555477142334,-2.266989231109619,160,0.8574286774065286,0.0,0.30410072207450867,160,0.14943,-2.09736
1104546,Cd Cd K P K P 4 0 o o + 5 1 - o o 2 1 o o o 4 5 o o o 2 3 o o o 2 3 + + o 2 1 o o o 2 5 + o o 3 5 o o o 4 3 o o o 2 3 + + o 4 0 - o + 4 1 o o o 4 3 o o o 2 4 + o o 4 0 o o + 3 5 o - o 4 1 o - o 2 0 o + o 3 0 - o o 2 5 o o o 3 5 o o o 2 4 o + o 3 5 o o o 2 5 + o o 2 4 + o o 3 5 o - o 4 1 - - o 5 1 - o o 3 5 o - o 2 0 o + + 4 1 o - o 3 0 - o o 2 0 o o o 4 0 - o + 4 1 - - o,temp\n   1.00000000000000     \n     0.0000000000000000    6.5638867890493566    0.0004587947503670\n     3.4827448280550635    0.0000000000000000    0.0000000000000000\n     0.0000000000000000   -2.7078970367225246   -7.7759129178272621\n   K    Cd   P \n     2     2     2\nDirect\n  0.4345756289385089  0.0000000000000000  0.3047389870968809\n  0.3654999520001536  0.5000000000000000  0.7713623997267802\n  0.9871106217832322  0.5000000000000000  0.0052124603922609\n  0.8359354592154505  0.0000000000000000  0.7089045684846375\n  0.8553241945706895  0.5000000000000000  0.2820636328210291\n  0.0168941434919640  0.0000000000000000  0.4524679514784157\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd2P2,-2.770418167114258,-2.7715768814086914,6,0.7720843580810247,0.008917832659935954,0.37694141268730164,6,0.17376,-2.60673
567715,Cd P P K Cd K 0 3 o o o 5 2 o - o 5 4 o o + 1 3 + + o 4 2 + - o 4 0 o + o 4 2 + o - 5 1 o o o 4 0 o + o 5 3 o o o 5 1 o o o 4 3 o o o 0 2 o - o 1 3 + o o 1 3 o o o 5 1 - o o 1 2 + o o 5 0 - o + 1 2 o o o 5 3 o - o 5 1 - - o 0 3 o o o 4 0 o o o 5 2 o o o 5 4 - o + 4 3 + o o 1 0 o o + 4 2 o - - 4 0 o + o 5 0 - o o 4 2 + o -,temp\n   1.00000000000000     \n    -1.9469044833528752    2.6350366241424852    8.0818813581064912\n     1.9469044833528752   -2.6350366241424852    8.0818813581064912\n     1.9469044833528761    2.6350366241424852   -8.0818813581064912\n   K    Cd   P \n     2     2     2\nDirect\n  0.9005362748528540  0.1505362748528540  0.7500000000000000\n  0.0994637251471460  0.8494637251471460  0.2500000000000000\n  0.2909087360505183  0.5409087360505183  0.7500000000000000\n  0.7090912639494817  0.4590912639494817  0.2500000000000000\n  0.5367770480180454  0.2867770480180454  0.2500000000000000\n  0.4632229519819617  0.7132229519819546  0.7500000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd2P2,-2.807605425516764,-2.809534072875977,12,0.8076507792482848,0.0,0.2770737409591675,74,0.10069,-2.6798
735919,K Cd Sb K As Cd 1 2 - o + 3 0 o + o 3 4 o o o 3 0 o o o 3 4 o + o 1 2 o o + 3 0 + o o 3 4 + + o 1 5 - o + 4 2 o o o 3 4 + o o 3 1 + o o 1 2 - - + 3 1 o + o 4 2 - o o 5 2 o o o 5 1 o o o 4 5 - o o 3 4 o + o 5 2 o - o 1 5 o o + 3 5 o o o 4 5 o o o 4 0 o o o 1 5 o o + 5 0 o o o 4 1 o o o 1 0 o o o 3 5 o + o 4 5 - - o 3 1 + + o 3 2 o o o 3 2 o - o 0 2 - o o 0 5 - o o 0 2 o - o,temp\n   1.00000000000000     \n     2.3650118152909294    5.8748235808508955    0.0318295325275026\n     2.3650118152909294   -5.8748235808508955   -0.0318295325275026\n     0.0000000000000000   -1.3711725668462729   -8.2048699030933800\n   K    Cd   Sb   As\n     2     2     1     1\nDirect\n  0.0546610818315968  0.9453389181684032  0.9103102299129671\n  0.8088326626318073  0.1911673373681927  0.2506522158876129\n  0.6015286383334817  0.3984713616665182  0.5458280716882585\n  0.2814186135752935  0.7185813864247137  0.6687511777407177\n  0.1065924391074969  0.8934075608925029  0.3586443667085076\n  0.7637164852584748  0.2362835147415252  0.8306139380619345\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd2Sb1As1,-2.564422607421875,-2.565431912740072,8,0.7661471237822329,0.017062102259928213,0.3075559735298157,8,0.14014,-2.44235
1064696,Cd K K Cd As Cd As 3 0 o + o 3 4 o - o 0 1 + - o 4 2 o o + 3 6 o - o 4 5 o o o 0 1 + o o 3 4 + - o 3 2 o - o 0 5 o o o 0 1 o o o 3 0 - o o 4 2 - o + 3 5 o - o 0 1 o o o 4 0 o o o 6 2 o o o 6 2 o o o 6 5 - o o 6 1 o + o 6 1 o + o 6 5 o o o 6 1 o o o 6 5 - o o 3 2 o o o 3 0 o o o 6 4 o o - 3 4 + o - 6 5 - o o 4 2 - o + 3 1 + o o 3 5 o - o 4 0 o o o 4 0 - + o,temp\n   1.00000000000000     \n     2.2716966294965273    6.4920887485293619    0.0263434293998162\n     2.2716966294965273   -6.4920887485293619   -0.0263434293998162\n     0.0000000000000000   -6.3217016948396703   -9.0835549671805342\n   K    Cd   As\n     2     3     2\nDirect\n  0.4517191982982303  0.5482808017017697  0.0714577368542486\n  0.3849458128020642  0.6150541871979358  0.4225256097192858\n  0.1531122972266615  0.8468877027733385  0.0017112414600962\n  0.8416936066424678  0.1583063933575321  0.7448648297408839\n  0.6642190501663009  0.3357809498336992  0.8099127002251733\n  0.7679392305878231  0.2320607694121768  0.1412105857918460\n  0.0160011136755478  0.9839988863244522  0.6954972962084742\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd3As2,-2.384246281215123,-2.3848558153424944,8,0.8487319607368561,0.018921850371791837,0.2057475745677948,8,0.15231,-2.25146
1230017,Cd K P K Cd Cd P Cd 0 3 o o - 3 4 o + o 0 4 o + o 7 4 o o o 1 6 + o o 5 4 + o o 5 6 + o + 5 6 o - o 3 6 o o + 5 6 + - o 3 0 o o o 7 2 o - o 5 2 o o o 1 7 o o o 5 2 + o o 3 1 o o o 5 2 o o o 1 4 o o o 3 0 o + + 7 0 - o o 3 1 o o o 0 6 o o o 3 4 o o o 5 6 o - o 5 3 o - o 5 1 o o o 5 2 + o o 5 0 o o o 1 2 o - o 5 1 + o o 7 0 - o o 1 4 + + o 7 1 o + o 0 6 o o o 7 2 o o o 5 4 o o o 3 7 o o + 5 0 + o o 7 2 - - o 3 1 - o o 5 3 o - - 0 7 o - o,temp\n   1.00000000000000     \n     2.1099694359866770    7.2074419479150142   -0.0941189962791600\n     2.1099694359866770   -7.2074419479150142    0.0941189962791600\n     0.0000000000000000   -4.8958144500914482   -8.4436620967351406\n   K    Cd   P \n     2     4     2\nDirect\n  0.0213880892042130  0.9786119107957870  0.3469943148020884\n  0.7027378818424328  0.2972621181575671  0.0545331959876144\n  0.9284438627837909  0.0715561372162162  0.9379780887911027\n  0.2277491993931618  0.7722508006068382  0.7533750753810782\n  0.3418937725919487  0.6581062274080512  0.5667909997950265\n  0.0156452751819825  0.9843547248180176  0.7369247822166273\n  0.3794377002015388  0.6205622997984612  0.0447837325283633\n  0.5906233916361145  0.4093766083638855  0.6369998104981094\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Cd4P2,-2.3336899280548096,-2.3348264694213867,8,0.979011130586161,0.0,0.36003783345222473,8,0.14291,-2.18362
961124,K Ga Ag K 3 0 + o o 1 0 o + o 2 1 o - o 2 1 o o o 1 0 + + + 3 0 + o + 2 0 o + o 3 1 o + o 1 0 + + o 3 1 + o o 2 1 o o - 3 0 o + + 3 1 o o + 1 2 o o + 3 0 + o + 3 2 o o + 3 0 o + + 3 1 + o o 3 1 o o o 1 0 o o + 3 2 + + o 3 2 o + + 3 2 o + + 2 0 o o o 1 2 + o o 2 0 o o + 2 0 + o o 2 0 + o o,temp\n   1.00000000000000     \n    -2.2754435781432085    2.9118154578772368    5.3420371944329279\n     2.2754435781432085   -2.9118154578772368    5.3420371944329279\n     2.2754435781432094    2.9118154578772368   -5.3420371944329279\n   K    Ga   Ag\n     2     1     1\nDirect\n  0.4484170075133730  0.9484170075133731  0.5000000000000000\n  0.7544713082907193  0.7544713082907193 -0.0000000000000000\n  0.0407548173187750  0.5407548173187749  0.5000000000000000\n  0.1569569019159818  0.1569569019159818  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Ga1Ag1,-2.039841413497925,-2.041001319885254,44,0.9984791082062019,0.04596251188557954,0.5581190586090088,44,0.10041,-1.98655
697966,Au Ga K K 0 1 + o + 1 2 o - - 0 1 + + o 0 3 o + + 0 2 + o o 3 2 - o o 3 2 - - o 3 1 o o o 1 2 - o - 0 1 + + + 3 1 o + o 3 2 o o - 0 1 + + o 0 2 o o o 1 2 - o o 0 3 o o + 0 2 o + o 1 2 o - o 3 1 o o + 3 1 o o + 0 3 o + o 0 3 + o o 0 3 o + + 1 2 o o - 3 2 o - o 0 2 o o o 0 3 + o + 1 2 - o o,temp\n   1.00000000000000     \n    -2.2484511705623187    2.9099287178872535    5.3019355349263257\n     2.2484511705623187   -2.9099287178872535    5.3019355349263257\n     2.2484511705623196    2.9099287178872535   -5.3019355349263257\n   K    Ga   Au\n     2     1     1\nDirect\n  0.2188548309600285  0.7188548309600215  0.5000000000000000\n  0.5261552208201844  0.5261552208201844  0.0000000000000000\n  0.8219336296258748  0.3219336296258747  0.5000000000000000\n  0.9301832379497551  0.9301832379497551 -0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Ga1Au1,-2.4323575496673584,-2.433746814727783,44,0.8846032550253987,0.0,0.1350131332874298,44,0.02111,-2.31385,0.0747,-0.822
998382,Hf As As As K K 1 2 o o + 5 2 o o o 5 0 o + o 3 2 - o o 1 0 o o o 5 0 + + o 5 4 + + o 3 1 - - o 3 2 o o o 5 3 + + o 1 0 o o + 5 4 o o o 1 4 o o o 0 2 - - o 0 2 - o o 5 4 + + o 3 0 o - o 1 0 + o + 1 4 o o o 3 4 o o o 3 0 o - o 1 4 + o o 3 0 o o o 5 2 o + o 0 4 o + - 0 4 o o - 1 2 o - o 1 2 o + + 5 3 o o o 5 3 o + o,temp\n   1.00000000000000     \n     0.0000000000000000    5.3663541974652924   -0.0059064298077619\n     4.6882170965440357    0.0000000000000000    0.0000000000000000\n     0.0000000000000000   -1.1415605396356323   -7.7737824626835694\n   K    Hf   As\n     2     1     3\nDirect\n  0.8771929934989843  0.5000000000000000  0.3497999228993297\n  0.4722013430239431  0.5000000000000000  0.6821272695448292\n  0.1076441574751367  0.0000000000000000  0.0268498708720213\n  0.3852768463854053 -0.0000000000000000  0.3325770860352432\n  0.6078229440277870 -0.0000000000000000  0.0758525137831049\n  0.0136217155887442  0.5000000000000000  0.8874133368654475\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Hf1As3,-4.951137860616048,-4.951448440551758,6,0.9340017207334071,0.0426451473649081,0.15304061770439148,6,0.21578,-4.77831
1048125,Hg K K As 3 0 o + + 3 2 + o o 0 2 - - - 3 0 + + o 0 1 o o o 3 1 o o o 1 2 - o - 3 0 + o + 1 2 o o - 3 2 o + o 0 1 - o o 3 1 o + o 3 0 + + o 0 1 o o - 1 2 - o o 3 0 o + + 3 2 o o + 0 1 o - o 0 2 - - o 3 2 + o o 0 2 o - - 3 1 o o + 1 2 o - o 3 1 + o o 0 2 - o o 1 2 o - o 0 1 o o o 3 2 o o o,temp\n   1.00000000000000     \n    -2.3468807917058214    3.9181634064689028    4.6406987101215238\n     2.3468807917058214   -3.9181634064689028    4.6406987101215238\n     2.3468807917058223    3.9181634064689028   -4.6406987101215238\n   K    Hg   As\n     2     1     1\nDirect\n  0.1771347188997077  0.7639019533963316  0.4132327655033690\n  0.6493308121070445  0.2360980466036683  0.4132327655033690\n  0.0519993869204428 -0.0000000000000000  0.0519993869204428\n  0.2342139229371386  0.5000000000000000  0.7342139229371386\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Hg1As1,-2.226660966873169,-2.2274389266967773,44,0.7867376974497703,0.0,0.19517642259597778,44,0.15011,-2.04815
304579,K K Bi Hg 1 3 o + + 1 2 o o o 1 3 + o + 1 2 o o + 2 0 o + o 1 2 + o o 3 0 o o - 1 0 + o o 1 3 o + + 3 0 o - o 1 2 o + o 1 2 o o + 2 0 o + o 2 3 o o + 2 0 o o + 3 0 - o o 1 0 o + o 1 3 + o + 2 0 o o o 2 0 + o o 1 2 o o o 1 0 + o + 1 3 + + + 3 0 o o o 2 3 o + + 3 0 - o o 3 0 o - o 2 3 + + o,temp\n   1.00000000000000     \n    -3.2681055139151942    3.2681055139151947    3.4673789672215034\n     3.2681055139151942   -3.2681055139151947    3.4673789672215034\n     3.2681055139151951    3.2681055139151947   -3.4673789672215030\n   K    Hg   Bi\n     2     1     1\nDirect\n  0.7500000000000000  0.2500000000000000  0.5000000000000000\n  0.2500000000000000  0.7500000000000000  0.5000000000000000\n  0.5000000000000000  0.5000000000000000 -0.0000000000000000\n -0.0000000000000000  0.0000000000000000 -0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Hg1Bi1,-1.9522392749786377,-1.9539802074432373,107,0.7716312255887565,0.0,0.22840014100074768,139,0.04944,-1.88199,0.0,-2.2595
335433,Hg K Sb K 3 2 - o - 1 2 o o + 0 2 - o o 1 2 + o o 3 0 o o o 1 2 o + o 3 1 - - - 3 0 - o o 3 1 o - - 1 0 + o + 3 1 - - o 1 2 o o o 3 0 - o o 0 2 o o o 1 0 o o + 3 2 o o - 3 1 - o - 1 0 o + + 1 2 o + o 3 0 o o - 1 2 + o o 3 2 o - o 3 2 o - o 3 0 o o - 0 2 o o - 0 2 - o o 3 0 o - o 0 1 - - o 0 2 o - -,temp\n   1.00000000000000     \n     5.1398140895174125    3.2193710504729895    0.0345608678725294\n     5.1398140895174125   -3.2193710504729895   -0.0345608678725294\n     0.0000000000000000   -1.7450959857299682   -5.3811221349729061\n   K    Hg   Sb\n     2     1     1\nDirect\n  0.6968187108853123  0.6968187108853123 -0.0000000000000000\n  0.3761422293397975  0.3761422293397975  0.5000000000000000\n  0.0484546753708948  0.0484546753708948  0.0000000000000000\n  0.0278143052907064  0.0278143052907064  0.5000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Hg1Sb1,-2.0882763862609863,-2.089465856552124,5,0.8372480987422984,0.0,0.19866225123405457,5,0.08746,-1.994
941735,Hg K K Sb 2 0 o o + 3 0 o o + 2 1 - o o 2 0 o + o 0 1 o - - 3 1 o - o 2 0 + o o 3 1 o o - 3 0 o o + 3 0 + o + 3 0 o + + 3 1 o o - 3 2 o o + 0 1 - o - 2 1 o - o 2 1 o - o 2 1 - o o 3 2 o + o 3 2 o o o 0 1 - - o 3 2 + o o 3 2 + o o 0 1 - - - 0 1 - o - 0 1 o - - 2 0 o o o 3 2 + o o 3 1 o o o,temp\n   1.00000000000000     \n    -3.2236729602322081    3.2236729602322085    3.4159098942589923\n     3.2236729602322081   -3.2236729602322085    3.4159098942589923\n     3.2236729602322090    3.2236729602322085   -3.4159098942589918\n   K    Hg   Sb\n     2     1     1\nDirect\n  0.2500000000000000  0.7500000000000000  0.5000000000000000\n  0.7500000000000000  0.2500000000000000  0.5000000000000000\n  0.0000000000000000 -0.0000000000000000  0.0000000000000000\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Hg1Sb1,-2.07053542137146,-2.0711829662323,107,0.7844698697848239,0.010282548499843447,0.5235491991043091,139,0.07549,-2.00597
1091617,As K K In 2 3 - o o 1 0 - - - 1 3 - - o 2 3 o o - 2 3 o - o 1 0 o o - 0 2 o + o 1 2 o o - 1 0 o - - 1 3 - o o 2 3 o - o 0 2 + o o 0 3 o o + 0 2 + + o 1 3 o - o 1 3 o - - 1 2 o o o 0 2 o + + 0 3 o o o 1 0 - o - 0 3 + o o 1 0 - o - 1 2 - o o 0 2 + o + 1 3 - - o 1 2 o - o 2 3 o o o 0 3 o o o,temp\n   1.00000000000000     \n    -2.0890901141467033    2.8711895740370954    5.9247320480689778\n     2.0890901141467033   -2.8711895740370954    5.9247320480689778\n     2.0890901141467042    2.8711895740370954   -5.9247320480689778\n   K    In   As\n     2     1     1\nDirect\n  0.2584058509403252  0.2584058509403252  0.0000000000000000\n  0.9377292909431464  0.4377292909431463  0.5000000000000000\n  0.6460138079623952  0.6460138079623952 -0.0000000000000000\n  0.4987433684787251  0.9987433684787251  0.5000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2In1As1,-2.7939388751983643,-2.7955641746521,44,0.9432423959502002,0.0,0.28550440073013306,44,0.06735,-2.70423
1044318,K In Bi K 3 1 o + o 2 1 o + + 0 3 o o o 0 3 o + o 3 1 + + o 2 1 o + + 0 1 o o + 3 1 + + o 2 3 o o + 0 1 o + o 2 3 o o o 2 1 + o + 3 1 o o + 3 1 + o o 0 3 - o o 0 3 o - o 0 1 o o o 0 2 o - o 0 3 o o - 0 2 - o - 0 2 o o - 2 1 + o + 2 3 + o o 2 1 + + o 2 3 + o o 2 1 + o o 0 2 - o o 0 2 o - - 0 3 o o o,temp\n   1.00000000000000     \n     6.2482278114069532   -2.7925331730766016    0.0439725808646025\n     6.2482278114069532    2.7925331730766016    0.0439725808646026\n     4.9673310167418823    0.0000000000000000    4.7080939310887322\n   K    In   Bi\n     2     1     1\nDirect\n  0.1086537518638770  0.1086537518638770  0.1086537518638770\n  0.8866791515555977  0.8866791515555977  0.8866791515555977\n  0.3332818647490476  0.3332818647490476  0.3332818647490476\n  0.6642140468928359  0.6642140468928359  0.6642140468928288\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2In1Bi1,-2.571141004562378,-2.572096029917399,160,0.8224494278337482,0.0,0.1327686607837677,160,0.11722,-2.40599
1039592,In K Sb K 0 2 + o o 3 2 + o + 3 0 o + o 1 2 o - o 3 2 + o + 3 0 + o o 3 2 + + o 1 2 o o o 1 0 o - o 3 1 o + + 1 0 o o - 1 0 - o o 1 2 o o - 3 0 o o o 0 2 o + o 3 0 o o + 3 1 o + + 3 1 + + + 3 1 + + o 1 2 - o o 3 2 o + + 1 0 - - o 0 2 o o + 0 2 o o + 0 2 + o o 3 1 + + o 3 1 o + +,temp\n   1.00000000000000     \n     5.8594462262310554   -2.7489611245939849    0.0017327141302836\n     5.8594462262310554    2.7489611245939849    0.0017327141302836\n     4.5684149671836485    0.0000000000000000    4.5847011933748814\n   K    In   Sb\n     2     1     1\nDirect\n  0.4207114545600118  0.4207114545600118  0.4207114545600118\n  0.1882566829430628  0.1882566829430628  0.1882566829430628\n  0.9361395244370830  0.9361395244370830  0.9361395244370830\n  0.6545145802265467  0.6545145802265467  0.6545145802265467\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2In1Sb1,-2.682057380676269,-2.685414950052897,160,0.8626491501266439,0.0,0.12281259149312973,160,0.12904,-2.53332
